,VehicleID,Travel_Time
202,Truck4092,191
203,Truck4124,181
204,Truck4290,121
205,Truck4350,101
206,Truck4488,51
207,Truck4576,21
208,Truck4346,103
209,Truck4287,124
210,Truck4532,39
211,Truck4185,165
212,Truck4347,105
213,Truck4358,100
214,Truck4117,186
215,Truck4304,121
216,Truck4364,101
217,Truck4502,51
218,Truck4590,21
219,Truck4195,162
220,Truck4281,133
221,Truck4360,103
222,Truck4301,124
223,Truck4199,165
224,Truck4361,105
225,Truck4131,186
226,Truck4378,101
227,Truck4516,51
228,Truck4209,162
229,Truck4295,133
230,Truck4315,124
231,Truck4560,39
232,Truck4213,165
233,Truck4134,191
234,Truck4145,186
235,Truck4530,51
236,Truck4223,162
237,Truck4380,107
238,Truck4309,133
239,Truck4329,124
240,Truck4574,39
241,Truck4227,165
242,Truck4389,105
243,Truck4159,186
244,Truck4406,101
245,Truck4445,86
246,Truck4544,51
247,Truck4632,21
248,Truck4237,162
249,Truck4323,133
250,Truck4402,103
251,Truck4037,234
252,Truck4343,124
253,Truck4241,165
254,Truck4365,120
255,Truck4403,105
256,Truck4173,186
257,Truck4420,101
258,Truck4459,86
259,Truck4558,51
260,Truck4646,21
261,Truck4251,162
262,Truck4337,133
263,Truck4416,103
264,Truck4051,234
265,Truck4255,165
266,Truck4417,105
267,Truck4428,100
268,Truck4176,191
269,Truck4187,186
270,Truck4374,121
271,Truck4434,101
272,Truck4572,51
273,Truck4265,162
274,Truck4351,133
275,Truck4430,103
276,Truck4065,234
277,Truck4371,124
278,Truck4093,225
279,Truck4269,165
280,Truck4431,105
281,Truck4201,186
282,Truck4388,121
283,Truck4448,101
284,Truck4586,51
285,Truck4674,21
286,Truck4279,162
287,Truck4079,234
288,Truck4385,124
289,Truck4107,225
290,Truck4283,165
291,Truck4215,186
292,Truck4462,101
293,Truck4600,51
294,Truck4688,21
295,Truck4203,192
296,Truck4293,162
297,Truck4379,133
298,Truck4297,165
299,Truck4421,120
300,Truck4229,186
301,Truck4476,101
302,Truck4702,21
303,Truck4307,162
304,Truck4464,107
305,Truck4393,133
306,Truck4472,103
307,Truck4271,174
308,Truck4413,124
309,Truck4311,165
310,Truck4473,105
311,Truck4484,100
312,Truck4232,191
313,Truck4243,186
314,Truck4529,86
315,Truck4628,51
316,Truck4231,192
317,Truck4321,162
318,Truck4407,133
319,Truck4486,103
320,Truck4121,234
321,Truck4427,124
322,Truck4325,165
323,Truck4449,120
324,Truck4487,105
325,Truck4257,186
326,Truck4444,121
327,Truck4543,86
328,Truck4642,51
329,Truck4335,162
330,Truck4492,107
331,Truck4500,103
332,Truck4135,234
333,Truck4299,174
334,Truck4441,124
335,Truck4339,165
336,Truck4501,105
337,Truck4260,191
338,Truck4458,121
339,Truck4518,101
340,Truck4656,51
341,Truck4744,21
342,Truck4349,162
343,Truck4435,133
344,Truck4149,234
345,Truck4455,124
346,Truck4353,165
347,Truck4477,120
348,Truck4515,105
349,Truck4285,186
350,Truck4670,51
351,Truck4363,162
352,Truck4163,234
353,Truck4327,174
354,Truck4469,124
355,Truck4191,225
356,Truck4367,165
357,Truck4491,120
358,Truck4540,100
359,Truck4546,101
360,Truck4585,86
361,Truck4684,51
362,Truck4772,21
363,Truck4377,162
364,Truck4463,133
365,Truck4177,234
366,Truck4483,124
367,Truck4728,39
368,Truck4205,225
369,Truck4381,165
370,Truck4505,120
371,Truck4554,100
372,Truck4302,191
373,Truck4313,186
374,Truck4698,51
375,Truck4786,21
376,Truck4391,162
377,Truck4548,107
378,Truck4497,124
379,Truck4395,165
380,Truck4519,120
381,Truck4557,105
382,Truck4568,100
383,Truck4316,191
384,Truck4514,121
385,Truck4613,86
386,Truck4712,51
387,Truck4800,21
388,Truck4405,162
389,Truck4570,103
390,Truck4511,124
391,Truck4409,165
392,Truck4571,105
393,Truck4330,191
394,Truck4341,186
395,Truck4528,121
396,Truck4588,101
397,Truck4726,51
398,Truck4419,162
399,Truck4584,103
400,Truck4219,234
401,Truck4525,124
402,Truck4423,165
403,Truck4596,100
404,Truck4344,191
405,Truck4355,186
406,Truck4542,121
407,Truck4602,101
408,Truck4641,86
409,Truck4740,51
410,Truck4433,162
411,Truck4598,103
412,Truck4233,234
413,Truck4539,124
414,Truck4261,225
415,Truck4437,165
416,Truck4561,120
417,Truck4599,105
418,Truck4369,186
419,Truck4390,181
420,Truck4556,121
421,Truck4616,101
422,Truck4754,51
423,Truck4842,21
424,Truck4357,192
425,Truck4447,162
426,Truck4604,107
427,Truck4533,133
428,Truck4612,103
429,Truck4247,234
430,Truck4411,174
431,Truck4451,165
432,Truck4372,191
433,Truck4383,186
434,Truck4630,101
435,Truck4856,21
436,Truck4461,162
437,Truck4618,107
438,Truck4547,133
439,Truck4425,174
440,Truck4567,124
441,Truck4465,165
442,Truck4627,105
443,Truck4638,100
444,Truck4386,191
445,Truck4397,186
446,Truck4418,181
447,Truck4644,101
448,Truck4683,86
449,Truck4782,51
450,Truck4870,21
451,Truck4475,162
452,Truck4275,234
453,Truck4581,124
454,Truck4303,225
455,Truck4479,165
456,Truck4603,120
457,Truck4400,191
458,Truck4432,181
459,Truck4658,101
460,Truck4796,51
461,Truck4399,192
462,Truck4489,162
463,Truck4575,133
464,Truck4654,103
465,Truck4289,234
466,Truck4595,124
467,Truck4840,39
468,Truck4493,165
469,Truck4617,120
470,Truck4655,105
471,Truck4414,191
472,Truck4446,181
473,Truck4672,101
474,Truck4810,51
475,Truck4898,21
476,Truck4503,162
477,Truck4660,107
478,Truck4589,133
479,Truck4609,124
480,Truck4507,165
481,Truck4669,105
482,Truck4680,100
483,Truck4439,186
484,Truck4626,121
485,Truck4686,101
486,Truck4824,51
487,Truck4912,21
488,Truck4517,162
489,Truck4317,234
490,Truck4521,165
491,Truck4442,191
492,Truck4453,186
493,Truck4640,121
494,Truck4700,101
495,Truck4838,51
496,Truck4531,162
497,Truck4696,103
498,Truck4331,234
499,Truck4637,124
500,Truck4535,165
501,Truck4659,120
502,Truck4697,105
503,Truck4456,191
504,Truck4467,186
505,Truck4714,101
506,Truck4852,51
507,Truck4940,21
508,Truck4545,162
509,Truck4631,133
510,Truck4345,234
511,Truck4651,124
512,Truck4896,39
513,Truck4373,225
514,Truck4549,165
515,Truck4711,105
516,Truck4722,100
517,Truck4470,191
518,Truck4481,186
519,Truck4668,121
520,Truck4767,86
521,Truck4866,51
522,Truck4559,162
523,Truck4716,107
524,Truck4645,133
525,Truck4724,103
526,Truck4359,234
527,Truck4563,165
528,Truck4687,120
529,Truck4725,105
530,Truck4736,100
531,Truck4495,186
532,Truck4682,121
533,Truck4742,101
534,Truck4781,86
535,Truck4880,51
536,Truck4573,162
537,Truck4730,107
538,Truck4738,103
539,Truck4679,124
540,Truck4577,165
541,Truck4701,120
542,Truck4739,105
543,Truck4498,191
544,Truck4509,186
545,Truck4643,141
546,Truck4756,101
547,Truck4795,86
548,Truck4894,51
549,Truck4982,21
550,Truck4587,162
551,Truck4673,133
552,Truck4387,234
553,Truck4591,165
554,Truck4753,105
555,Truck4512,191
556,Truck4523,186
557,Truck4710,121
558,Truck4770,101
559,Truck4908,51
560,Truck4996,21
561,Truck4601,162
562,Truck4758,107
563,Truck4401,234
564,Truck4605,165
565,Truck4729,120
566,Truck4778,100
567,Truck4526,191
568,Truck4537,186
569,Truck4784,101
570,Truck4823,86
571,Truck5010,21
572,Truck4615,162
573,Truck4780,103
574,Truck4415,234
575,Truck4579,174
576,Truck4721,124
577,Truck4966,39
578,Truck4619,165
579,Truck4743,120
580,Truck4792,100
581,Truck4551,186
582,Truck4798,101
583,Truck4837,86
584,Truck5024,21
585,Truck4629,162
586,Truck4715,133
587,Truck4429,234
588,Truck4735,124
589,Truck4633,165
590,Truck4757,120
591,Truck4806,100
592,Truck4565,186
593,Truck4752,121
594,Truck4812,101
595,Truck4851,86
596,Truck4950,51
597,Truck5038,21
598,Truck4553,192
599,Truck4443,234
600,Truck4749,124
601,Truck4647,165
602,Truck4809,105
603,Truck4766,121
604,Truck4826,101
605,Truck4964,51
606,Truck5052,21
607,Truck4657,162
608,Truck4814,107
609,Truck4457,234
610,Truck4661,165
611,Truck4834,100
612,Truck4582,191
613,Truck4593,186
614,Truck4614,181
615,Truck4978,51
616,Truck5066,21
617,Truck4671,162
618,Truck4828,107
619,Truck4471,234
620,Truck4499,225
621,Truck4675,165
622,Truck4799,120
623,Truck4607,186
624,Truck4794,121
625,Truck4854,101
626,Truck4893,86
627,Truck4992,51
628,Truck4685,162
629,Truck4771,133
630,Truck4485,234
631,Truck4791,124
632,Truck5036,39
633,Truck4813,120
634,Truck4610,191
635,Truck4621,186
636,Truck4808,121
637,Truck4868,101
638,Truck5094,21
639,Truck4699,162
640,Truck4785,133
641,Truck4805,124
642,Truck4703,165
643,Truck4865,105
644,Truck4624,191
645,Truck4635,186
646,Truck4822,121
647,Truck4882,101
648,Truck4921,86
649,Truck5020,51
650,Truck5108,21
651,Truck4623,192
652,Truck4713,162
653,Truck4878,103
654,Truck4513,234
655,Truck4819,124
656,Truck5064,39
657,Truck4717,165
658,Truck4879,105
659,Truck4649,186
660,Truck4836,121
661,Truck5034,51
662,Truck5122,21
663,Truck4727,162
664,Truck4884,107
665,Truck4892,103
666,Truck4527,234
667,Truck4691,174
668,Truck4833,124
669,Truck4731,165
670,Truck4904,100
671,Truck4652,191
672,Truck4663,186
673,Truck4850,121
674,Truck4910,101
675,Truck5048,51
676,Truck4741,162
677,Truck4827,133
678,Truck4541,234
679,Truck4705,174
680,Truck4745,165
681,Truck4869,120
682,Truck4907,105
683,Truck4918,100
684,Truck4666,191
685,Truck4677,186
686,Truck4864,121
687,Truck4924,101
688,Truck4963,86
689,Truck5062,51
690,Truck4665,192
691,Truck4755,162
692,Truck4841,133
693,Truck4555,234
694,Truck4861,124
695,Truck4759,165
696,Truck4938,101
697,Truck5076,51
698,Truck5164,21
699,Truck4769,162
700,Truck4926,107
701,Truck4855,133
702,Truck4934,103
703,Truck4569,234
704,Truck4875,124
705,Truck4773,165
706,Truck4897,120
707,Truck4935,105
708,Truck4694,191
709,Truck4952,101
710,Truck4991,86
711,Truck5090,51
712,Truck4693,192
713,Truck4783,162
714,Truck4583,234
715,Truck4949,105
716,Truck4708,191
717,Truck4719,186
718,Truck4906,121
719,Truck5005,86
720,Truck5104,51
721,Truck4707,192
722,Truck4797,162
723,Truck4954,107
724,Truck4883,133
725,Truck4962,103
726,Truck4597,234
727,Truck4801,165
728,Truck4925,120
729,Truck4974,100
730,Truck4733,186
731,Truck4920,121
732,Truck4980,101
733,Truck5019,86
734,Truck5118,51
735,Truck5206,21
736,Truck4811,162
737,Truck4968,107
738,Truck4976,103
739,Truck4611,234
740,Truck4917,124
741,Truck5162,39
742,Truck4815,165
743,Truck4977,105
744,Truck4747,186
745,Truck4768,181
746,Truck4994,101
747,Truck5132,51
748,Truck5220,21
749,Truck4825,162
750,Truck4911,133
751,Truck4625,234
752,Truck4931,124
753,Truck5176,39
754,Truck4829,165
755,Truck5002,100
756,Truck4750,191
757,Truck4761,186
758,Truck4948,121
759,Truck5008,101
760,Truck5047,86
761,Truck5146,51
762,Truck5234,21
763,Truck4839,162
764,Truck4639,234
765,Truck4945,124
766,Truck4843,165
767,Truck4764,191
768,Truck4775,186
769,Truck4909,141
770,Truck5022,101
771,Truck5061,86
772,Truck5160,51
773,Truck5248,21
774,Truck4763,192
775,Truck4853,162
776,Truck4939,133
777,Truck4653,234
778,Truck4959,124
779,Truck4857,165
780,Truck5030,100
781,Truck4789,186
782,Truck5174,51
783,Truck5262,21
784,Truck4777,192
785,Truck4867,162
786,Truck4953,133
787,Truck4667,234
788,Truck4831,174
789,Truck4973,124
790,Truck4995,120
791,Truck5033,105
792,Truck4803,186
793,Truck4990,121
794,Truck5050,101
795,Truck5188,51
796,Truck5276,21
797,Truck4881,162
798,Truck4967,133
799,Truck4681,234
800,Truck4987,124
801,Truck4885,165
802,Truck4817,186
803,Truck5004,121
804,Truck5202,51
805,Truck5290,21
806,Truck4895,162
807,Truck4981,133
808,Truck4695,234
809,Truck5001,124
810,Truck4899,165
811,Truck5023,120
812,Truck4820,191
813,Truck4965,141
814,Truck5018,121
815,Truck5078,101
816,Truck5216,51
817,Truck5304,21
818,Truck5074,103
819,Truck4709,234
820,Truck4737,225
821,Truck4913,165
822,Truck5037,120
823,Truck5075,105
824,Truck4845,186
825,Truck5032,121
826,Truck5092,101
827,Truck5230,51
828,Truck5318,21
829,Truck4923,162
830,Truck5080,107
831,Truck5009,133
832,Truck4723,234
833,Truck5029,124
834,Truck4927,165
835,Truck5089,105
836,Truck4848,191
837,Truck4859,186
838,Truck5046,121
839,Truck5106,101
840,Truck5244,51
841,Truck5332,21
842,Truck4847,192
843,Truck4937,162
844,Truck4941,165
845,Truck5103,105
846,Truck4862,191
847,Truck4873,186
848,Truck5060,121
849,Truck5120,101
850,Truck5159,86
851,Truck5258,51
852,Truck4951,162
853,Truck5116,103
854,Truck4751,234
855,Truck5057,124
856,Truck4779,225
857,Truck5079,120
858,Truck5117,105
859,Truck5128,100
860,Truck4876,191
861,Truck4887,186
862,Truck5134,101
863,Truck5051,133
864,Truck4765,234
865,Truck4969,165
866,Truck5093,120
867,Truck5131,105
868,Truck5142,100
869,Truck4890,191
870,Truck4901,186
871,Truck4922,181
872,Truck5088,121
873,Truck5148,101
874,Truck5187,86
875,Truck5286,51
876,Truck5374,21
877,Truck4889,192
878,Truck4979,162
879,Truck5136,107
880,Truck5065,133
881,Truck5085,124
882,Truck4983,165
883,Truck5145,105
884,Truck5156,100
885,Truck4915,186
886,Truck4936,181
887,Truck5102,121
888,Truck5201,86
889,Truck5300,51
890,Truck4903,192
891,Truck4993,162
892,Truck5150,107
893,Truck5158,103
894,Truck4793,234
895,Truck5344,39
896,Truck4821,225
897,Truck4997,165
898,Truck4929,186
899,Truck5215,86
900,Truck5314,51
901,Truck5007,162
902,Truck5172,103
903,Truck4807,234
904,Truck5113,124
905,Truck5358,39
906,Truck5011,165
907,Truck5135,120
908,Truck5173,105
909,Truck5184,100
910,Truck4932,191
911,Truck4943,186
912,Truck5130,121
913,Truck5190,101
914,Truck5416,21
915,Truck5021,162
916,Truck5178,107
917,Truck5107,133
918,Truck5127,124
919,Truck5025,165
920,Truck5198,100
921,Truck4946,191
922,Truck4957,186
923,Truck5091,141
924,Truck5144,121
925,Truck5204,101
926,Truck5342,51
927,Truck5430,21
928,Truck5035,162
929,Truck5192,107
930,Truck5121,133
931,Truck4835,234
932,Truck5141,124
933,Truck5386,39
934,Truck5039,165
935,Truck5163,120
936,Truck5212,100
937,Truck4960,191
938,Truck4971,186
939,Truck5105,141
940,Truck5218,101
941,Truck5356,51
942,Truck5444,21
943,Truck5049,162
944,Truck4849,234
945,Truck5155,124
946,Truck5177,120
947,Truck4985,186
948,Truck5006,181
949,Truck5232,101
950,Truck5370,51
951,Truck5458,21
952,Truck5063,162
953,Truck5149,133
954,Truck4863,234
955,Truck5169,124
956,Truck5067,165
957,Truck5229,105
958,Truck5240,100
959,Truck4988,191
960,Truck4999,186
961,Truck5186,121
962,Truck5246,101
963,Truck5384,51
964,Truck5472,21
965,Truck5077,162
966,Truck5242,103
967,Truck4877,234
968,Truck5183,124
969,Truck5428,39
970,Truck5205,120
971,Truck5243,105
972,Truck5254,100
973,Truck5013,186
974,Truck5200,121
975,Truck5260,101
976,Truck5299,86
977,Truck5398,51
978,Truck4891,234
979,Truck5197,124
980,Truck4919,225
981,Truck5095,165
982,Truck5219,120
983,Truck5257,105
984,Truck5016,191
985,Truck5027,186
986,Truck5214,121
987,Truck5274,101
988,Truck5015,192
989,Truck5191,133
990,Truck4905,234
991,Truck5211,124
992,Truck4933,225
993,Truck5109,165
994,Truck5233,120
995,Truck5271,105
996,Truck5041,186
997,Truck5175,141
998,Truck5228,121
999,Truck5288,101
1000,Truck5426,51
1001,Truck5514,21
1002,Truck5119,162
1003,Truck5284,103
1004,Truck5225,124
1005,Truck5123,165
1006,Truck5285,105
1007,Truck5044,191
1008,Truck5055,186
1009,Truck5302,101
1010,Truck5440,51
1011,Truck5528,21
1012,Truck5043,192
1013,Truck5133,162
1014,Truck5137,165
1015,Truck5058,191
1016,Truck5069,186
1017,Truck5256,121
1018,Truck5316,101
1019,Truck5454,51
1020,Truck5147,162
1021,Truck4947,234
1022,Truck5253,124
1023,Truck5151,165
1024,Truck5313,105
1025,Truck5072,191
1026,Truck5083,186
1027,Truck5217,141
1028,Truck5270,121
1029,Truck5330,101
1030,Truck5468,51
1031,Truck5071,192
1032,Truck5161,162
1033,Truck5247,133
1034,Truck4961,234
1035,Truck5267,124
1036,Truck4989,225
1037,Truck5165,165
1038,Truck5327,105
1039,Truck5338,100
1040,Truck5086,191
1041,Truck5097,186
1042,Truck5482,51
1043,Truck5261,133
1044,Truck4975,234
1045,Truck5281,124
1046,Truck5179,165
1047,Truck5341,105
1048,Truck5100,191
1049,Truck5111,186
1050,Truck5298,121
1051,Truck5496,51
1052,Truck5099,192
1053,Truck5189,162
1054,Truck5346,107
1055,Truck5275,133
1056,Truck5295,124
1057,Truck5540,39
1058,Truck5193,165
1059,Truck5355,105
1060,Truck5114,191
1061,Truck5125,186
1062,Truck5312,121
1063,Truck5372,101
1064,Truck5203,162
1065,Truck5360,107
1066,Truck5289,133
1067,Truck5368,103
1068,Truck5003,234
1069,Truck5167,174
1070,Truck5309,124
1071,Truck5207,165
1072,Truck5369,105
1073,Truck5380,100
1074,Truck5139,186
1075,Truck5326,121
1076,Truck5303,133
1077,Truck5017,234
1078,Truck5568,39
1079,Truck5221,165
1080,Truck5383,105
1081,Truck5153,186
1082,Truck5340,121
1083,Truck5400,101
1084,Truck5439,86
1085,Truck5538,51
1086,Truck5626,21
1087,Truck5231,162
1088,Truck5388,107
1089,Truck5317,133
1090,Truck5396,103
1091,Truck5031,234
1092,Truck5337,124
1093,Truck5059,225
1094,Truck5235,165
1095,Truck5359,120
1096,Truck5397,105
1097,Truck5408,100
1098,Truck5354,121
1099,Truck5414,101
1100,Truck5245,162
1101,Truck5402,107
1102,Truck5331,133
1103,Truck5045,234
1104,Truck5209,174
1105,Truck5351,124
1106,Truck5073,225
1107,Truck5411,105
1108,Truck5422,100
1109,Truck5170,191
1110,Truck5181,186
1111,Truck5566,51
1112,Truck5654,21
1113,Truck5259,162
1114,Truck5345,133
1115,Truck5424,103
1116,Truck5223,174
1117,Truck5365,124
1118,Truck5263,165
1119,Truck5425,105
1120,Truck5436,100
1121,Truck5195,186
1122,Truck5382,121
1123,Truck5442,101
1124,Truck5580,51
1125,Truck5273,162
1126,Truck5438,103
1127,Truck5277,165
1128,Truck5450,100
1129,Truck5456,101
1130,Truck5594,51
1131,Truck5682,21
1132,Truck5287,162
1133,Truck5373,133
1134,Truck5452,103
1135,Truck5087,234
1136,Truck5291,165
1137,Truck5453,105
1138,Truck5357,141
1139,Truck5410,121
1140,Truck5470,101
1141,Truck5608,51
1142,Truck5696,21
1143,Truck5301,162
1144,Truck5387,133
1145,Truck5101,234
1146,Truck5407,124
1147,Truck5305,165
1148,Truck5467,105
1149,Truck5478,100
1150,Truck5226,191
1151,Truck5237,186
1152,Truck5484,101
1153,Truck5622,51
1154,Truck5710,21
1155,Truck5315,162
1156,Truck5401,133
1157,Truck5115,234
1158,Truck5319,165
1159,Truck5481,105
1160,Truck5251,186
1161,Truck5272,181
1162,Truck5498,101
1163,Truck5636,51
1164,Truck5239,192
1165,Truck5329,162
1166,Truck5486,107
1167,Truck5415,133
1168,Truck5129,234
1169,Truck5435,124
1170,Truck5333,165
1171,Truck5495,105
1172,Truck5265,186
1173,Truck5512,101
1174,Truck5650,51
1175,Truck5738,21
1176,Truck5343,162
1177,Truck5500,107
1178,Truck5429,133
1179,Truck5508,103
1180,Truck5143,234
1181,Truck5449,124
1182,Truck5347,165
1183,Truck5509,105
1184,Truck5520,100
1185,Truck5268,191
1186,Truck5279,186
1187,Truck5466,121
1188,Truck5526,101
1189,Truck5565,86
1190,Truck5752,21
1191,Truck5443,133
1192,Truck5522,103
1193,Truck5157,234
1194,Truck5463,124
1195,Truck5708,39
1196,Truck5361,165
1197,Truck5523,105
1198,Truck5282,191
1199,Truck5293,186
1200,Truck5480,121
1201,Truck5678,51
1202,Truck5766,21
1203,Truck5371,162
1204,Truck5457,133
1205,Truck5171,234
1206,Truck5537,105
1207,Truck5548,100
1208,Truck5296,191
1209,Truck5307,186
1210,Truck5328,181
1211,Truck5494,121
1212,Truck5554,101
1213,Truck5692,51
1214,Truck5385,162
1215,Truck5542,107
1216,Truck5471,133
1217,Truck5185,234
1218,Truck5213,225
1219,Truck5389,165
1220,Truck5551,105
1221,Truck5310,191
1222,Truck5321,186
1223,Truck5399,162
1224,Truck5556,107
1225,Truck5485,133
1226,Truck5199,234
1227,Truck5227,225
1228,Truck5403,165
1229,Truck5324,191
1230,Truck5335,186
1231,Truck5582,101
1232,Truck5720,51
1233,Truck5323,192
1234,Truck5413,162
1235,Truck5570,107
1236,Truck5499,133
1237,Truck5377,174
1238,Truck5417,165
1239,Truck5579,105
1240,Truck5349,186
1241,Truck5536,121
1242,Truck5596,101
1243,Truck5635,86
1244,Truck5822,21
1245,Truck5427,162
1246,Truck5584,107
1247,Truck5513,133
1248,Truck5592,103
1249,Truck5533,124
1250,Truck5255,225
1251,Truck5431,165
1252,Truck5593,105
1253,Truck5352,191
1254,Truck5363,186
1255,Truck5550,121
1256,Truck5610,101
1257,Truck5748,51
1258,Truck5441,162
1259,Truck5598,107
1260,Truck5527,133
1261,Truck5606,103
1262,Truck5241,234
1263,Truck5445,165
1264,Truck5569,120
1265,Truck5607,105
1266,Truck5366,191
1267,Truck5564,121
1268,Truck5624,101
1269,Truck5455,162
1270,Truck5612,107
1271,Truck5541,133
1272,Truck5419,174
1273,Truck5561,124
1274,Truck5806,39
1275,Truck5459,165
1276,Truck5583,120
1277,Truck5621,105
1278,Truck5632,100
1279,Truck5391,186
1280,Truck5412,181
1281,Truck5578,121
1282,Truck5638,101
1283,Truck5776,51
1284,Truck5864,21
1285,Truck5379,192
1286,Truck5469,162
1287,Truck5555,133
1288,Truck5269,234
1289,Truck5575,124
1290,Truck5473,165
1291,Truck5394,191
1292,Truck5405,186
1293,Truck5539,141
1294,Truck5652,101
1295,Truck5790,51
1296,Truck5878,21
1297,Truck5393,192
1298,Truck5483,162
1299,Truck5640,107
1300,Truck5648,103
1301,Truck5283,234
1302,Truck5589,124
1303,Truck5487,165
1304,Truck5649,105
1305,Truck5660,100
1306,Truck5666,101
1307,Truck5804,51
1308,Truck5892,21
1309,Truck5497,162
1310,Truck5297,234
1311,Truck5501,165
1312,Truck5625,120
1313,Truck5663,105
1314,Truck5674,100
1315,Truck5433,186
1316,Truck5620,121
1317,Truck5680,101
1318,Truck5818,51
1319,Truck5906,21
1320,Truck5421,192
1321,Truck5511,162
1322,Truck5668,107
1323,Truck5597,133
1324,Truck5676,103
1325,Truck5311,234
1326,Truck5617,124
1327,Truck5515,165
1328,Truck5639,120
1329,Truck5677,105
1330,Truck5447,186
1331,Truck5634,121
1332,Truck5694,101
1333,Truck5832,51
1334,Truck5525,162
1335,Truck5611,133
1336,Truck5690,103
1337,Truck5325,234
1338,Truck5631,124
1339,Truck5691,105
1340,Truck5702,100
1341,Truck5461,186
1342,Truck5846,51
1343,Truck5934,21
1344,Truck5339,234
1345,Truck5645,124
1346,Truck5367,225
1347,Truck5705,105
1348,Truck5464,191
1349,Truck5475,186
1350,Truck5662,121
1351,Truck5722,101
1352,Truck5761,86
1353,Truck5860,51
1354,Truck5553,162
1355,Truck5718,103
1356,Truck5353,234
1357,Truck5381,225
1358,Truck5557,165
1359,Truck5681,120
1360,Truck5719,105
1361,Truck5489,186
1362,Truck5510,181
1363,Truck5736,101
1364,Truck5477,192
1365,Truck5567,162
1366,Truck5724,107
1367,Truck5653,133
1368,Truck4032,709
1369,Truck5531,174
1370,Truck5673,124
1371,Truck5571,165
1372,Truck5733,105
1373,Truck5492,191
1374,Truck5503,186
1375,Truck5524,181
1376,Truck5750,101
1377,Truck5888,51
1378,Truck5976,21
1379,Truck4087,697
1380,Truck5491,192
1381,Truck5581,162
1382,Truck5667,133
1383,Truck5746,103
1384,Truck4046,709
1385,Truck5545,174
1386,Truck5585,165
1387,Truck5709,120
1388,Truck5747,105
1389,Truck5506,191
1390,Truck5517,186
1391,Truck5704,121
1392,Truck5764,101
1393,Truck5902,51
1394,Truck5505,192
1395,Truck5595,162
1396,Truck5760,103
1397,Truck4060,709
1398,Truck5395,234
1399,Truck5701,124
1400,Truck5599,165
1401,Truck5772,100
1402,Truck5552,181
1403,Truck5778,101
1404,Truck5817,86
1405,Truck5916,51
1406,Truck5519,192
1407,Truck5609,162
1408,Truck5695,133
1409,Truck4074,709
1410,Truck5409,234
1411,Truck5573,174
1412,Truck5715,124
1413,Truck5960,39
1414,Truck5437,225
1415,Truck5613,165
1416,Truck5775,105
1417,Truck5786,100
1418,Truck5534,191
1419,Truck5732,121
1420,Truck5792,101
1421,Truck5930,51
1422,Truck6018,21
1423,Truck5623,162
1424,Truck5780,107
1425,Truck4088,709
1426,Truck5423,234
1427,Truck5627,165
1428,Truck5751,120
1429,Truck5789,105
1430,Truck5800,100
1431,Truck5559,186
1432,Truck5845,86
1433,Truck5944,51
1434,Truck6032,21
1435,Truck5547,192
1436,Truck5637,162
1437,Truck5794,107
1438,Truck5723,133
1439,Truck4102,709
1440,Truck5601,174
1441,Truck5743,124
1442,Truck5641,165
1443,Truck5803,105
1444,Truck5814,100
1445,Truck5562,191
1446,Truck5820,101
1447,Truck5958,51
1448,Truck6046,21
1449,Truck5651,162
1450,Truck5808,107
1451,Truck5737,133
1452,Truck5816,103
1453,Truck4116,709
1454,Truck5451,234
1455,Truck5615,174
1456,Truck5757,124
1457,Truck5655,165
1458,Truck5828,100
1459,Truck5576,191
1460,Truck5587,186
1461,Truck5774,121
1462,Truck5834,101
1463,Truck5873,86
1464,Truck5972,51
1465,Truck6060,21
1466,Truck5665,162
1467,Truck4130,709
1468,Truck5465,234
1469,Truck5771,124
1470,Truck5669,165
1471,Truck5793,120
1472,Truck5831,105
1473,Truck5590,191
1474,Truck5788,121
1475,Truck5848,101
1476,Truck5986,51
1477,Truck6074,21
1478,Truck5679,162
1479,Truck5836,107
1480,Truck5765,133
1481,Truck4144,709
1482,Truck5479,234
1483,Truck5785,124
1484,Truck5507,225
1485,Truck5683,165
1486,Truck5856,100
1487,Truck5604,191
1488,Truck5802,121
1489,Truck5862,101
1490,Truck6000,51
1491,Truck5603,192
1492,Truck5693,162
1493,Truck5850,107
1494,Truck5779,133
1495,Truck4158,709
1496,Truck5493,234
1497,Truck5697,165
1498,Truck5859,105
1499,Truck5870,100
1500,Truck5618,191
1501,Truck5629,186
1502,Truck5876,101
1503,Truck6014,51
1504,Truck5707,162
1505,Truck5872,103
1506,Truck4172,709
1507,Truck5711,165
1508,Truck5835,120
1509,Truck5884,100
1510,Truck5643,186
1511,Truck5664,181
1512,Truck5830,121
1513,Truck5890,101
1514,Truck5929,86
1515,Truck6028,51
1516,Truck6116,21
1517,Truck5721,162
1518,Truck5807,133
1519,Truck4186,709
1520,Truck5521,234
1521,Truck5685,174
1522,Truck5725,165
1523,Truck5887,105
1524,Truck5646,191
1525,Truck5657,186
1526,Truck5844,121
1527,Truck5904,101
1528,Truck6042,51
1529,Truck5735,162
1530,Truck5821,133
1531,Truck4200,709
1532,Truck5535,234
1533,Truck6086,39
1534,Truck5901,105
1535,Truck5671,186
1536,Truck5858,121
1537,Truck5918,101
1538,Truck6056,51
1539,Truck6144,21
1540,Truck5659,192
1541,Truck5749,162
1542,Truck4214,709
1543,Truck5549,234
1544,Truck5713,174
1545,Truck5577,225
